type,stamp_relative,stamp_absolute,error,linear_x,angular_z
command,7.790473,1761866424.662304,nan,0.300000,0.349574
error,7.798292,1761866424.670122,0.297561,0.300000,0.349574
command,7.819884,1761866424.691715,nan,0.300000,0.470077
error,7.825319,1761866424.697150,0.429268,0.300000,0.470077
command,7.854718,1761866424.726548,nan,0.300000,0.662943
error,7.867206,1761866424.739037,0.556098,0.300000,0.662943
command,7.886427,1761866424.758258,nan,0.300000,0.725735
error,7.891990,1761866424.763820,0.556098,0.300000,0.725735
command,7.921387,1761866424.793217,nan,0.300000,0.389268
error,7.933678,1761866424.805508,0.556098,0.300000,0.389268
command,7.952280,1761866424.824110,nan,0.300000,0.389268
error,7.958849,1761866424.830679,0.553659,0.300000,0.389268
command,7.986637,1761866424.858468,nan,0.300000,0.380890
error,7.998295,1761866424.870126,0.382927,0.300000,0.380890
command,8.021099,1761866424.892929,nan,0.300000,-0.194073
error,8.033806,1761866424.905637,0.229268,0.300000,-0.194073
command,8.051652,1761866424.923483,nan,0.300000,-0.256387
error,8.058615,1761866424.930445,0.082927,0.300000,-0.256387
command,8.087766,1761866424.959597,nan,0.300000,-0.341550
error,8.097968,1761866424.969798,-0.046341,0.300000,-0.341550
command,8.117393,1761866424.989224,nan,0.300000,-0.388648
error,8.125437,1761866424.997268,-0.121951,0.300000,-0.388648
command,8.152506,1761866425.024337,nan,0.300000,-0.290678
error,8.165037,1761866425.036868,-0.158537,0.300000,-0.290678
command,8.183098,1761866425.054928,nan,0.300000,-0.210900
error,8.193923,1761866425.065753,-0.156098,0.300000,-0.210900
command,8.216019,1761866425.087849,nan,0.300000,-0.102538
error,8.224877,1761866425.096708,-0.121951,0.300000,-0.102538
command,8.251882,1761866425.123713,nan,0.550000,0.007624
error,8.270387,1761866425.142218,-0.078049,0.550000,0.007624
command,8.282673,1761866425.154503,nan,0.550000,0.063340
error,8.292679,1761866425.164510,-0.034146,0.550000,0.063340
command,8.315689,1761866425.187520,nan,0.550000,0.095848
error,8.325520,1761866425.197351,0.019512,0.550000,0.095848
command,8.351229,1761866425.223060,nan,0.300000,0.160458
error,8.366779,1761866425.238609,0.073171,0.300000,0.160458
command,8.380386,1761866425.252217,nan,0.300000,0.200848
error,8.392070,1761866425.263901,0.117073,0.300000,0.200848
command,8.414096,1761866425.285927,nan,0.300000,0.199701
error,8.424344,1761866425.296174,0.160976,0.300000,0.199701
command,8.446550,1761866425.318381,nan,0.300000,0.233822
error,8.457557,1761866425.329388,0.202439,0.300000,0.233822
command,8.481294,1761866425.353125,nan,0.300000,0.253019
error,8.497703,1761866425.369533,0.241463,0.300000,0.253019
command,8.512415,1761866425.384246,nan,0.300000,0.277447
error,8.529565,1761866425.401395,0.270732,0.300000,0.277447
command,8.546186,1761866425.418016,nan,0.300000,0.267946
error,8.557626,1761866425.429456,0.290244,0.300000,0.267946
command,8.582044,1761866425.453875,nan,0.300000,0.256934
error,8.597983,1761866425.469814,0.309756,0.300000,0.256934
command,8.611860,1761866425.483690,nan,0.300000,0.270664
error,8.624677,1761866425.496508,0.317073,0.300000,0.270664
command,8.644616,1761866425.516447,nan,0.300000,0.241902
error,8.657649,1761866425.529479,0.321951,0.300000,0.241902
command,8.677970,1761866425.549801,nan,0.300000,0.238329
error,8.701972,1761866425.573803,0.314634,0.300000,0.238329
command,8.712305,1761866425.584136,nan,0.300000,0.199910
error,8.728324,1761866425.600155,0.297561,0.300000,0.199910
command,8.744471,1761866425.616302,nan,0.300000,0.162140
error,8.758146,1761866425.629976,0.278049,0.300000,0.162140
command,8.778930,1761866425.650760,nan,0.300000,0.141629
error,8.797773,1761866425.669603,0.251220,0.300000,0.141629
command,8.809971,1761866425.681802,nan,0.300000,0.103014
error,8.827014,1761866425.698845,0.209756,0.300000,0.103014
command,8.842061,1761866425.713892,nan,0.550000,0.031412
error,8.860204,1761866425.732034,0.153659,0.550000,0.031412
command,8.875589,1761866425.747419,nan,0.300000,-0.044569
error,8.892681,1761866425.764511,0.092683,0.300000,-0.044569
command,8.908816,1761866425.780647,nan,0.300000,-0.099668
error,8.926437,1761866425.798268,0.026829,0.300000,-0.099668
command,8.941549,1761866425.813379,nan,0.300000,-0.164051
error,8.959247,1761866425.831078,-0.051220,0.300000,-0.164051
command,8.974742,1761866425.846572,nan,0.300000,-0.243928
error,9.000414,1761866425.872245,-0.139024,0.300000,-0.243928
command,9.008149,1761866425.879980,nan,0.300000,-0.342939
error,9.027246,1761866425.899077,-0.229268,0.300000,-0.342939
command,9.040311,1761866425.912141,nan,0.300000,-0.404620
error,9.057870,1761866425.929701,-0.336585,0.300000,-0.404620
command,9.073390,1761866425.945221,nan,0.300000,-0.526006
error,9.097734,1761866425.969564,-0.448780,0.300000,-0.526006
command,9.107664,1761866425.979494,nan,0.300000,-0.618117
error,9.125675,1761866425.997506,-0.529268,0.300000,-0.618117
command,9.139884,1761866426.011715,nan,0.300000,-0.588794
error,9.157777,1761866426.029607,-0.560976,0.300000,-0.588794
command,9.171890,1761866426.043720,nan,0.300000,-0.481316
error,9.199462,1761866426.071293,-0.514634,0.300000,-0.481316
command,9.206982,1761866426.078813,nan,0.300000,-0.233989
error,9.225438,1761866426.097269,-0.414634,0.300000,-0.233989
command,9.238896,1761866426.110726,nan,0.300000,-0.023947
error,9.257397,1761866426.129228,-0.290244,0.300000,-0.023947
command,9.271087,1761866426.142917,nan,0.300000,0.144437
error,9.290736,1761866426.162566,-0.178049,0.300000,0.144437
command,9.304376,1761866426.176206,nan,0.300000,0.179447
error,9.331169,1761866426.203000,-0.087805,0.300000,0.179447
command,9.339768,1761866426.211598,nan,0.300000,0.177371
error,9.359859,1761866426.231690,-0.053659,0.300000,0.177371
command,9.370807,1761866426.242638,nan,0.550000,0.057421
error,9.390894,1761866426.262725,-0.065854,0.550000,0.057421
command,9.402930,1761866426.274761,nan,0.300000,-0.080007
error,9.430591,1761866426.302422,-0.107317,0.300000,-0.080007
command,9.437554,1761866426.309385,nan,0.300000,-0.187915
error,9.457794,1761866426.329624,-0.197561,0.300000,-0.187915
command,9.469772,1761866426.341603,nan,0.300000,-0.379801
error,9.497854,1761866426.369684,-0.312195,0.300000,-0.379801
command,9.503196,1761866426.375027,nan,0.300000,-0.539535
error,9.527121,1761866426.398952,-0.475610,0.300000,-0.539535
command,9.536477,1761866426.408307,nan,0.300000,-0.771637
error,9.557334,1761866426.429164,-0.475610,0.300000,-0.771637
command,9.568585,1761866426.440416,nan,0.300000,-0.332927
error,9.596767,1761866426.468597,-0.475610,0.300000,-0.332927
command,9.603373,1761866426.475204,nan,0.300000,-0.332927
error,9.624393,1761866426.496223,-0.475610,0.300000,-0.332927
command,9.635185,1761866426.507016,nan,0.300000,-0.332927
error,9.656902,1761866426.528732,-0.475610,0.300000,-0.332927
command,9.667908,1761866426.539739,nan,0.300000,-0.332927
error,9.692482,1761866426.564313,-0.475610,0.300000,-0.332927
command,9.701578,1761866426.573408,nan,0.300000,-0.332927
error,9.724725,1761866426.596556,-0.407317,0.300000,-0.332927
command,9.734817,1761866426.606647,nan,0.300000,-0.102971
error,9.756991,1761866426.628822,-0.317073,0.300000,-0.102971
command,9.766905,1761866426.638735,nan,0.550000,0.030224
error,9.796877,1761866426.668707,-0.236585,0.550000,0.030224
command,9.800118,1761866426.671948,nan,0.300000,-0.221951
error,9.823978,1761866426.695808,-0.214634,0.300000,-0.221951
command,9.833677,1761866426.705508,nan,0.300000,0.127335
error,9.859026,1761866426.730856,-0.263415,0.300000,0.127335
command,9.867260,1761866426.739090,nan,0.300000,-0.315196
error,9.890864,1761866426.762695,-0.356098,0.300000,-0.315196
command,9.899914,1761866426.771744,nan,0.300000,-0.506078
error,9.924441,1761866426.796271,-0.356098,0.300000,-0.506078
command,9.931986,1761866426.803817,nan,0.300000,-0.249268
error,9.964091,1761866426.835922,-0.356098,0.300000,-0.249268
command,9.965834,1761866426.837665,nan,0.300000,-0.249268
error,9.990974,1761866426.862805,-0.356098,0.300000,-0.249268
command,9.998197,1761866426.870028,nan,0.300000,-0.249268
command,10.031284,1761866426.903115,nan,0.300000,-0.249268
error,10.032370,1761866426.904201,-0.356098,0.300000,-0.249268
error,10.057550,1761866426.929380,-0.356098,0.300000,-0.249268
command,10.064380,1761866426.936211,nan,0.300000,-0.249268
error,10.090549,1761866426.962379,-0.541463,0.300000,-0.249268
command,10.097655,1761866426.969486,nan,0.300000,-0.883416
error,10.124790,1761866426.996621,-0.504878,0.300000,-0.883416
command,10.130302,1761866427.002132,nan,0.300000,-0.251719
error,10.157500,1761866427.029331,-0.446341,0.300000,-0.251719
command,10.164082,1761866427.035912,nan,0.300000,-0.155903
command,10.195943,1761866427.067773,nan,0.300000,-0.312439
error,10.199634,1761866427.071465,-0.307317,0.300000,-0.312439
error,10.224752,1761866427.096582,-0.173171,0.300000,-0.312439
command,10.228838,1761866427.100669,nan,0.300000,0.625868
error,10.257675,1761866427.129506,-0.056098,0.300000,0.625868
command,10.262133,1761866427.133964,nan,0.300000,0.278591
command,10.295121,1761866427.166952,nan,0.300000,-0.039268
error,10.298873,1761866427.170704,0.031707,0.300000,-0.039268
error,10.326867,1761866427.198698,0.017073,0.300000,-0.039268
command,10.328947,1761866427.200777,nan,0.300000,0.259324
command,10.360800,1761866427.232630,nan,0.300000,-0.028947
error,10.367275,1761866427.239105,-0.039024,0.300000,-0.028947
error,10.392620,1761866427.264451,-0.090244,0.300000,-0.028947
command,10.395291,1761866427.267122,nan,0.300000,-0.173845
error,10.424760,1761866427.296591,-0.158537,0.300000,-0.173845
command,10.427485,1761866427.299315,nan,0.300000,-0.206759
command,10.460659,1761866427.332490,nan,0.300000,-0.296312
error,10.464402,1761866427.336233,-0.224390,0.300000,-0.296312
error,10.491927,1761866427.363757,-0.275610,0.300000,-0.296312
command,10.494711,1761866427.366541,nan,0.300000,-0.330222
command,10.526835,1761866427.398665,nan,0.300000,-0.337196
error,10.534785,1761866427.406615,-0.312195,0.300000,-0.337196
error,10.559435,1761866427.431266,-0.334146,0.300000,-0.337196
command,10.559468,1761866427.431299,nan,0.300000,-0.321320
error,10.592471,1761866427.464301,-0.351220,0.300000,-0.321320
command,10.593699,1761866427.465530,nan,0.300000,-0.292844
error,10.624862,1761866427.496693,-0.334146,0.300000,-0.292844
command,10.627291,1761866427.499121,nan,0.500000,-0.291708
error,10.657970,1761866427.529800,-0.302439,0.500000,-0.291708
command,10.658998,1761866427.530829,nan,0.500000,-0.186773
command,10.693601,1761866427.565432,nan,0.500000,-0.124475
error,10.700638,1761866427.572469,-0.265854,0.500000,-0.124475
command,10.725057,1761866427.596888,nan,0.500000,-0.087858
error,10.726154,1761866427.597984,-0.229268,0.500000,-0.087858
command,10.759510,1761866427.631340,nan,0.500000,-0.059536
error,10.764205,1761866427.636036,-0.192683,0.500000,-0.059536
command,10.790854,1761866427.662684,nan,0.500000,-0.035253
error,10.791912,1761866427.663742,-0.165854,0.500000,-0.035253
command,10.824317,1761866427.696148,nan,0.500000,-0.042741
error,10.831095,1761866427.702926,-0.141463,0.500000,-0.042741
command,10.856181,1761866427.728012,nan,0.500000,-0.032576
error,10.860184,1761866427.732015,-0.121951,0.500000,-0.032576
command,10.889173,1761866427.761003,nan,0.500000,-0.031815
error,10.891339,1761866427.763170,-0.104878,0.500000,-0.031815
command,10.922703,1761866427.794534,nan,0.500000,-0.026983
error,10.931064,1761866427.802894,-0.090244,0.500000,-0.026983
command,10.956110,1761866427.827940,nan,0.500000,-0.023829
error,10.957888,1761866427.829719,-0.080488,0.500000,-0.023829
command,10.991091,1761866427.862921,nan,0.500000,-0.029272
error,10.997894,1761866427.869725,-0.073171,0.500000,-0.029272
command,11.021436,1761866427.893267,nan,0.500000,-0.031653
error,11.026570,1761866427.898401,-0.063415,0.500000,-0.031653
command,11.054364,1761866427.926195,nan,0.500000,-0.017573
error,11.057093,1761866427.928923,-0.058537,0.500000,-0.017573
command,11.089471,1761866427.961302,nan,0.500000,-0.027611
error,11.096857,1761866427.968687,-0.051220,0.500000,-0.027611
command,11.120356,1761866427.992186,nan,0.500000,-0.016042
error,11.124977,1761866427.996807,-0.043902,0.500000,-0.016042
command,11.153284,1761866428.025114,nan,0.500000,-0.010685
error,11.157106,1761866428.028937,-0.034146,0.500000,-0.010685
command,11.189579,1761866428.061409,nan,0.750000,0.002795
error,11.199295,1761866428.071126,-0.026829,0.750000,0.002795
command,11.220455,1761866428.092286,nan,0.750000,0.001017
error,11.225739,1761866428.097569,-0.017073,0.750000,0.001017
command,11.251999,1761866428.123830,nan,0.750000,0.014884
error,11.257092,1761866428.128923,-0.014634,0.750000,0.014884
command,11.285070,1761866428.156901,nan,0.750000,-0.003557
error,11.290832,1761866428.162663,-0.004878,0.750000,-0.003557
command,11.321603,1761866428.193433,nan,0.750000,0.023200
error,11.331211,1761866428.203042,0.000000,0.750000,0.023200
command,11.351112,1761866428.222943,nan,0.750000,0.013292
error,11.359875,1761866428.231705,0.004878,0.750000,0.013292
command,11.384175,1761866428.256005,nan,0.750000,0.016745
error,11.390769,1761866428.262600,0.009756,0.750000,0.016745
command,11.419409,1761866428.291239,nan,0.750000,0.020101
error,11.430154,1761866428.301985,0.014634,0.750000,0.020101
command,11.450571,1761866428.322402,nan,0.750000,0.023447
error,11.457785,1761866428.329616,0.019512,0.750000,0.023447
command,11.483855,1761866428.355685,nan,0.750000,0.026931
error,11.490906,1761866428.362737,0.026829,0.750000,0.026931
command,11.518813,1761866428.390643,nan,0.750000,0.039148
error,11.540982,1761866428.412812,0.031707,0.750000,0.039148
command,11.550381,1761866428.422212,nan,0.750000,0.035235
error,11.558350,1761866428.430181,0.039024,0.750000,0.035235
command,11.582033,1761866428.453863,nan,0.750000,0.047486
error,11.591973,1761866428.463803,0.043902,0.750000,0.047486
command,11.619965,1761866428.491796,nan,0.750000,0.044175
error,11.630588,1761866428.502419,0.053659,0.750000,0.044175
command,11.648515,1761866428.520346,nan,0.750000,0.063764
error,11.657791,1761866428.529622,0.060976,0.750000,0.063764
command,11.680648,1761866428.552478,nan,0.750000,0.062813
error,11.699126,1761866428.570957,0.065854,0.750000,0.062813
command,11.714679,1761866428.586510,nan,0.750000,0.059160
error,11.724772,1761866428.596603,0.070732,0.750000,0.059160
command,11.749884,1761866428.621715,nan,0.750000,0.062823
error,11.764335,1761866428.636166,0.073171,0.750000,0.062823
command,11.780452,1761866428.652283,nan,0.750000,0.057882
error,11.791578,1761866428.663409,0.082927,0.750000,0.057882
command,11.816282,1761866428.688113,nan,0.750000,0.084788
error,11.830804,1761866428.702634,0.092683,0.750000,0.084788
command,11.846100,1761866428.717931,nan,0.600000,0.091836
error,11.860601,1761866428.732432,0.097561,0.600000,0.091836
command,11.878749,1761866428.750579,nan,0.600000,0.081540
error,11.891156,1761866428.762987,0.107317,0.600000,0.081540
command,11.917101,1761866428.788931,nan,0.350000,0.101181
error,11.939412,1761866428.811243,0.114634,0.350000,0.101181
command,11.946077,1761866428.817908,nan,0.350000,0.100243
error,11.960260,1761866428.832091,0.119512,0.350000,0.100243
command,11.978498,1761866428.850329,nan,0.600000,0.097131
error,11.990943,1761866428.862774,0.124390,0.600000,0.097131
command,12.011127,1761866428.882957,nan,0.350000,0.100407
error,12.034043,1761866428.905874,0.129268,0.350000,0.100407
command,12.044863,1761866428.916694,nan,0.350000,0.103838
error,12.060731,1761866428.932562,0.139024,0.350000,0.103838
command,12.079765,1761866428.951596,nan,0.350000,0.123376
error,12.097073,1761866428.968904,0.141463,0.350000,0.123376
command,12.110008,1761866428.981839,nan,0.350000,0.105744
error,12.127305,1761866428.999135,0.146341,0.350000,0.105744
command,12.143951,1761866429.015782,nan,0.350000,0.115631
error,12.157271,1761866429.029101,0.151220,0.350000,0.115631
command,12.174875,1761866429.046705,nan,0.350000,0.119573
error,12.192839,1761866429.064669,0.151220,0.350000,0.119573
command,12.208313,1761866429.080144,nan,0.350000,0.105854
error,12.225640,1761866429.097470,0.148780,0.350000,0.105854
command,12.241675,1761866429.113506,nan,0.600000,0.097562
error,12.265562,1761866429.137392,0.146341,0.600000,0.097562
command,12.276324,1761866429.148154,nan,0.600000,0.095873
error,12.292217,1761866429.164047,0.146341,0.600000,0.095873
command,12.307182,1761866429.179012,nan,0.350000,0.102439
error,12.331259,1761866429.203089,0.143902,0.350000,0.102439
command,12.341135,1761866429.212966,nan,0.600000,0.094187
error,12.359388,1761866429.231218,0.141463,0.600000,0.094187
command,12.373228,1761866429.245059,nan,0.600000,0.092283
error,12.390907,1761866429.262738,0.141463,0.600000,0.092283
command,12.406322,1761866429.278152,nan,0.600000,0.099024
error,12.430031,1761866429.301862,0.134146,0.600000,0.099024
command,12.440185,1761866429.312016,nan,0.600000,0.074043
error,12.457620,1761866429.329451,0.129268,0.600000,0.074043
command,12.472300,1761866429.344131,nan,0.600000,0.077117
error,12.490338,1761866429.362169,0.126829,0.600000,0.077117
command,12.505276,1761866429.377107,nan,0.600000,0.082143
error,12.533262,1761866429.405092,0.126829,0.600000,0.082143
command,12.540026,1761866429.411857,nan,0.600000,0.088780
error,12.558169,1761866429.429999,0.121951,0.600000,0.088780
command,12.571096,1761866429.442927,nan,0.600000,0.071936
error,12.590605,1761866429.462435,0.121951,0.600000,0.071936
command,12.604212,1761866429.476043,nan,0.600000,0.085366
error,12.630691,1761866429.502522,0.117073,0.600000,0.085366
command,12.639563,1761866429.511393,nan,0.600000,0.068726
error,12.657629,1761866429.529460,0.117073,0.600000,0.068726
command,12.670504,1761866429.542335,nan,0.600000,0.081951
error,12.698679,1761866429.570509,0.114634,0.600000,0.081951
command,12.704918,1761866429.576748,nan,0.600000,0.073596
error,12.725223,1761866429.597054,0.114634,0.600000,0.073596
command,12.736650,1761866429.608480,nan,0.600000,0.080244
error,12.757353,1761866429.629184,0.114634,0.600000,0.080244
command,12.769711,1761866429.641542,nan,0.600000,0.080244
error,12.797349,1761866429.669180,0.114634,0.600000,0.080244
command,12.804043,1761866429.675874,nan,0.600000,0.080244
error,12.824396,1761866429.696226,0.119512,0.600000,0.080244
command,12.835347,1761866429.707177,nan,0.600000,0.097171
error,12.865873,1761866429.737704,0.117073,0.600000,0.097171
command,12.869924,1761866429.741754,nan,0.600000,0.083659
error,12.891086,1761866429.762917,0.117073,0.600000,0.083659
command,12.901663,1761866429.773494,nan,0.600000,0.075210
error,12.924463,1761866429.796294,0.117073,0.600000,0.075210
command,12.935244,1761866429.807074,nan,0.600000,0.081951
error,12.956729,1761866429.828559,0.117073,0.600000,0.081951
command,12.967609,1761866429.839440,nan,0.600000,0.081951
error,12.996707,1761866429.868537,0.117073,0.600000,0.081951
command,13.001630,1761866429.873461,nan,0.600000,0.081951
error,13.025841,1761866429.897672,0.112195,0.600000,0.081951
command,13.034362,1761866429.906192,nan,0.600000,0.064863
error,13.056918,1761866429.928749,0.114634,0.600000,0.064863
command,13.066999,1761866429.938829,nan,0.600000,0.086794
error,13.097131,1761866429.968962,0.112195,0.600000,0.086794
command,13.100974,1761866429.972805,nan,0.600000,0.080244
error,13.125078,1761866429.996909,0.114634,0.600000,0.080244
command,13.134147,1761866430.005977,nan,0.600000,0.080244
error,13.156989,1761866430.028820,0.119512,0.600000,0.080244
command,13.166264,1761866430.038095,nan,0.600000,0.097054
error,13.199233,1761866430.071064,0.119512,0.600000,0.097054
command,13.199668,1761866430.071499,nan,0.600000,0.083659
error,13.224758,1761866430.096589,0.121951,0.600000,0.083659
command,13.234058,1761866430.105888,nan,0.600000,0.091919
error,13.257076,1761866430.128906,0.124390,0.600000,0.091919
command,13.266164,1761866430.137994,nan,0.600000,0.093719
error,13.290366,1761866430.162196,0.126829,0.600000,0.093719
command,13.298200,1761866430.170031,nan,0.600000,0.095570
error,13.324466,1761866430.196297,0.126829,0.600000,0.095570
command,13.331831,1761866430.203661,nan,0.600000,0.088780
command,13.365146,1761866430.236977,nan,0.600000,0.088780
error,13.365470,1761866430.237300,0.126829,0.600000,0.088780
error,13.390911,1761866430.262742,0.126829,0.600000,0.088780
command,13.397481,1761866430.269312,nan,0.600000,0.088780
error,13.423918,1761866430.295749,0.126829,0.600000,0.088780
command,13.430827,1761866430.302657,nan,0.550000,0.088780
error,13.456828,1761866430.328659,0.126829,0.550000,0.088780
command,13.464180,1761866430.336010,nan,0.550000,0.088780
error,13.490399,1761866430.362230,0.126829,0.550000,0.088780
command,13.496648,1761866430.368479,nan,0.550000,0.088780
command,13.529628,1761866430.401458,nan,0.550000,0.088780
error,13.533781,1761866430.405612,0.131707,0.550000,0.088780
error,13.557932,1761866430.429763,0.134146,0.550000,0.088780
command,13.562486,1761866430.434317,nan,0.300000,0.113932
command,13.595906,1761866430.467736,nan,0.550000,0.093902
error,13.597019,1761866430.468849,0.134146,0.550000,0.093902
error,13.624033,1761866430.495863,0.117073,0.550000,0.093902
command,13.627434,1761866430.499264,nan,0.550000,0.093902
command,13.662708,1761866430.534539,nan,0.550000,0.036301
error,13.662873,1761866430.534703,0.092683,0.550000,0.036301
error,13.692733,1761866430.564564,0.039024,0.550000,0.036301
command,13.695014,1761866430.566845,nan,0.550000,-0.000567
error,13.724645,1761866430.596476,-0.034146,0.550000,-0.000567
command,13.727073,1761866430.598904,nan,0.300000,-0.123191
error,13.756897,1761866430.628728,-0.114634,0.300000,-0.123191
command,13.760819,1761866430.632650,nan,0.300000,-0.222313
command,13.793472,1761866430.665303,nan,0.300000,-0.298506
error,13.796622,1761866430.668452,-0.217073,0.300000,-0.298506
error,13.824579,1761866430.696410,-0.317073,0.300000,-0.298506
command,13.827581,1761866430.699411,nan,0.300000,-0.422765
command,13.859835,1761866430.731665,nan,0.300000,-0.502627
error,13.866131,1761866430.737962,-0.446341,0.300000,-0.502627
error,13.891286,1761866430.763117,-0.587805,0.300000,-0.502627
command,13.893504,1761866430.765334,nan,0.300000,-0.655938
error,13.925974,1761866430.797805,-0.587805,0.300000,-0.655938
command,13.926636,1761866430.798466,nan,0.300000,-0.807645
error,13.957416,1761866430.829247,-0.587805,0.300000,-0.807645
command,13.959620,1761866430.831450,nan,0.300000,-0.411463
error,13.990655,1761866430.862485,-0.587805,0.300000,-0.411463
command,13.992831,1761866430.864662,nan,0.300000,-0.411463
command,14.026276,1761866430.898107,nan,0.300000,-0.411463
error,14.034131,1761866430.905962,-0.470732,0.300000,-0.411463
error,14.057822,1761866430.929653,-0.317073,0.300000,-0.411463
command,14.058536,1761866430.930366,nan,0.300000,-0.013691
command,14.090481,1761866430.962312,nan,0.300000,0.193101
error,14.096826,1761866430.968657,-0.160976,0.300000,0.193101
command,14.123977,1761866430.995808,nan,0.300000,0.314205
error,14.124019,1761866430.995850,-0.019512,0.300000,0.314205
error,14.157329,1761866431.029160,0.060976,0.300000,0.314205
command,14.157363,1761866431.029194,nan,0.300000,0.368309
command,14.191747,1761866431.063578,nan,0.300000,0.265294
error,14.198875,1761866431.070705,0.087805,0.300000,0.265294
command,14.223035,1761866431.094865,nan,0.300000,0.133791
error,14.224535,1761866431.096365,0.046341,0.300000,0.133791
command,14.256060,1761866431.127891,nan,0.300000,-0.081503
error,14.263532,1761866431.135363,-0.029268,0.300000,-0.081503
command,14.287980,1761866431.159810,nan,0.300000,-0.229204
error,14.290740,1761866431.162571,-0.151220,0.300000,-0.229204
command,14.321146,1761866431.192976,nan,0.300000,-0.438290
error,14.331610,1761866431.203440,-0.317073,0.300000,-0.438290
command,14.353663,1761866431.225494,nan,0.300000,-0.674627
error,14.359791,1761866431.231622,-0.317073,0.300000,-0.674627
command,14.387657,1761866431.259487,nan,0.300000,-0.221951
error,14.389655,1761866431.261486,-0.317073,0.300000,-0.221951
command,14.420604,1761866431.292434,nan,0.300000,-0.221951
error,14.422687,1761866431.294518,-0.317073,0.300000,-0.221951
command,14.456105,1761866431.327935,nan,0.300000,-0.221951
error,14.462562,1761866431.334392,-0.317073,0.300000,-0.221951
command,14.485916,1761866431.357747,nan,0.300000,-0.221951
error,14.490309,1761866431.362140,-0.317073,0.300000,-0.221951
command,14.521200,1761866431.393030,nan,0.300000,-0.221951
error,14.531443,1761866431.403274,-0.317073,0.300000,-0.221951
command,14.552018,1761866431.423848,nan,0.300000,-0.221951
error,14.557688,1761866431.429518,-0.317073,0.300000,-0.221951
command,14.585495,1761866431.457325,nan,0.300000,-0.221951
error,14.596193,1761866431.468024,-0.317073,0.300000,-0.221951
command,14.618136,1761866431.489967,nan,0.300000,-0.221951
error,14.623342,1761866431.495173,-0.317073,0.300000,-0.221951
command,14.653835,1761866431.525666,nan,0.300000,-0.221951
error,14.663459,1761866431.535290,-0.317073,0.300000,-0.221951
command,14.684675,1761866431.556506,nan,0.300000,-0.221951
error,14.692448,1761866431.564279,-0.317073,0.300000,-0.221951
command,14.720965,1761866431.592796,nan,0.300000,-0.221951
error,14.730487,1761866431.602318,-0.317073,0.300000,-0.221951
command,14.750483,1761866431.622314,nan,0.300000,-0.221951
error,14.757227,1761866431.629057,-0.317073,0.300000,-0.221951
command,14.786011,1761866431.657842,nan,0.300000,-0.221951
error,14.802497,1761866431.674328,-0.317073,0.300000,-0.221951
command,14.816788,1761866431.688618,nan,0.300000,-0.221951
error,14.824836,1761866431.696666,-0.317073,0.300000,-0.221951
command,14.851781,1761866431.723612,nan,0.300000,-0.221951
error,14.865725,1761866431.737555,-0.317073,0.300000,-0.221951
command,14.882753,1761866431.754583,nan,0.300000,-0.221951
error,14.890341,1761866431.762171,-0.317073,0.300000,-0.221951
command,14.918577,1761866431.790407,nan,0.300000,-0.221951
error,14.935956,1761866431.807787,-0.317073,0.300000,-0.221951
command,14.948902,1761866431.820733,nan,0.300000,-0.221951
error,14.957199,1761866431.829030,-0.317073,0.300000,-0.221951
command,14.981127,1761866431.852957,nan,0.300000,-0.221951
error,14.990052,1761866431.861883,-0.317073,0.300000,-0.221951
command,15.016926,1761866431.888757,nan,0.300000,-0.221951
error,15.031284,1761866431.903115,-0.317073,0.300000,-0.221951
command,15.047640,1761866431.919471,nan,0.300000,-0.221951
error,15.056964,1761866431.928795,-0.317073,0.300000,-0.221951
command,15.083317,1761866431.955148,nan,0.300000,-0.221951
error,15.096751,1761866431.968581,-0.317073,0.300000,-0.221951
command,15.112897,1761866431.984727,nan,0.300000,-0.221951
error,15.124275,1761866431.996105,-0.317073,0.300000,-0.221951
command,15.145719,1761866432.017550,nan,0.300000,-0.221951
error,15.156357,1761866432.028188,-0.317073,0.300000,-0.221951
command,15.183119,1761866432.054950,nan,0.300000,-0.221951
error,15.198384,1761866432.070215,-0.317073,0.300000,-0.221951
command,15.211917,1761866432.083748,nan,0.300000,-0.221951
error,15.223620,1761866432.095450,-0.317073,0.300000,-0.221951
command,15.248396,1761866432.120227,nan,0.300000,-0.221951
error,15.263400,1761866432.135231,-0.317073,0.300000,-0.221951
command,15.277795,1761866432.149626,nan,0.300000,-0.221951
error,15.291026,1761866432.162857,-0.317073,0.300000,-0.221951
command,15.310854,1761866432.182684,nan,0.300000,-0.221951
error,15.324203,1761866432.196033,-0.317073,0.300000,-0.221951
command,15.343254,1761866432.215085,nan,0.300000,-0.221951
error,15.367574,1761866432.239405,-0.317073,0.300000,-0.221951
command,15.378508,1761866432.250339,nan,0.300000,-0.221951
error,15.392229,1761866432.264059,-0.317073,0.300000,-0.221951
command,15.410427,1761866432.282257,nan,0.300000,-0.221951
error,15.423285,1761866432.295116,-0.590244,0.300000,-0.221951
command,15.443473,1761866432.315304,nan,0.300000,-1.000000
error,15.456472,1761866432.328302,-0.495122,0.300000,-1.000000
command,15.476670,1761866432.348501,nan,0.300000,-0.088163
error,15.489863,1761866432.361693,-0.392683,0.300000,-0.088163
command,15.508871,1761866432.380701,nan,0.550000,0.002753
error,15.533229,1761866432.405060,-0.246341,0.550000,0.002753
command,15.543004,1761866432.414835,nan,0.300000,0.231612
