type,stamp_relative,stamp_absolute,error,linear_x,angular_z
error,7.796484,1761866539.509242,0.202439,0.300000,-0.051071
command,7.819417,1761866539.532174,nan,0.300000,-0.179562
error,7.838484,1761866539.551241,0.126829,0.300000,-0.179562
command,7.852644,1761866539.565402,nan,0.300000,-0.115285
error,7.864677,1761866539.577435,0.095122,0.300000,-0.115285
command,7.887079,1761866539.599837,nan,0.300000,-0.018972
error,7.902009,1761866539.614767,0.100000,0.300000,-0.018972
command,7.918628,1761866539.631386,nan,0.550000,0.083367
error,7.929472,1761866539.642230,0.136585,0.550000,0.083367
command,7.955249,1761866539.668007,nan,0.300000,0.195847
error,7.969063,1761866539.681821,0.202439,0.300000,0.195847
command,7.983421,1761866539.696179,nan,0.300000,0.323811
error,8.007783,1761866539.720541,0.292683,0.300000,0.323811
command,8.018550,1761866539.731308,nan,0.300000,0.446057
error,8.031323,1761866539.744081,0.370732,0.300000,0.446057
command,8.050642,1761866539.763400,nan,0.300000,0.473909
error,8.063618,1761866539.776376,0.482927,0.300000,0.473909
command,8.084499,1761866539.797256,nan,0.300000,0.642664
error,8.102762,1761866539.815520,0.546341,0.300000,0.642664
command,8.116416,1761866539.829174,nan,0.300000,0.557948
error,8.129532,1761866539.842290,0.541463,0.300000,0.557948
command,8.150295,1761866539.863053,nan,0.300000,0.365832
error,8.172573,1761866539.885331,0.465854,0.300000,0.365832
command,8.182884,1761866539.895642,nan,0.300000,0.118030
error,8.199068,1761866539.911826,0.336585,0.300000,0.118030
command,8.215800,1761866539.928558,nan,0.300000,-0.110878
error,8.229234,1761866539.941992,0.195122,0.300000,-0.110878
command,8.252135,1761866539.964893,nan,0.300000,-0.247865
error,8.269856,1761866539.982614,0.068293,0.300000,-0.247865
command,8.281440,1761866539.994198,nan,0.300000,-0.297516
error,8.298908,1761866540.011666,-0.029268,0.300000,-0.297516
command,8.313467,1761866540.026225,nan,0.300000,-0.290009
error,8.338003,1761866540.050761,-0.090244,0.300000,-0.290009
command,8.347696,1761866540.060454,nan,0.300000,-0.229083
error,8.365537,1761866540.078295,-0.114634,0.300000,-0.229083
command,8.379725,1761866540.092483,nan,0.300000,-0.147920
error,8.395885,1761866540.108643,-0.131707,0.300000,-0.147920
command,8.412952,1761866540.125710,nan,0.300000,-0.137670
error,8.430602,1761866540.143360,-0.126829,0.300000,-0.137670
command,8.444984,1761866540.157742,nan,0.300000,-0.075174
error,8.463402,1761866540.176160,-0.112195,0.300000,-0.075174
command,8.478190,1761866540.190948,nan,0.300000,-0.038706
error,8.498094,1761866540.210852,-0.080488,0.300000,-0.038706
command,8.511407,1761866540.224165,nan,0.550000,0.029714
error,8.529401,1761866540.242159,-0.058537,0.550000,0.029714
command,8.544441,1761866540.257199,nan,0.550000,0.018612
error,8.568528,1761866540.281286,-0.029268,0.550000,0.018612
command,8.578765,1761866540.291523,nan,0.550000,0.059007
error,8.596480,1761866540.309237,0.000000,0.550000,0.059007
command,8.611003,1761866540.323761,nan,0.550000,0.079211
error,8.629191,1761866540.341949,0.036585,0.550000,0.079211
command,8.643174,1761866540.355932,nan,0.300000,0.127651
error,8.671117,1761866540.383875,0.070732,0.300000,0.127651
command,8.677675,1761866540.390433,nan,0.300000,0.142041
error,8.696273,1761866540.409031,0.104878,0.300000,0.142041
command,8.709541,1761866540.422298,nan,0.300000,0.165948
error,8.735476,1761866540.448234,0.134146,0.300000,0.165948
command,8.744364,1761866540.457122,nan,0.300000,0.172843
error,8.762893,1761866540.475651,0.160976,0.300000,0.172843
command,8.775299,1761866540.488057,nan,0.300000,0.187197
error,8.795507,1761866540.508265,0.190244,0.300000,0.187197
command,8.808504,1761866540.521261,nan,0.300000,0.212622
error,8.837036,1761866540.549794,0.204878,0.300000,0.212622
command,8.842760,1761866540.555517,nan,0.300000,0.183113
error,8.864165,1761866540.576923,0.224390,0.300000,0.183113
command,8.875176,1761866540.587934,nan,0.300000,0.210320
error,8.896167,1761866540.608925,0.229268,0.300000,0.210320
command,8.907475,1761866540.620232,nan,0.300000,0.173891
error,8.929276,1761866540.642034,0.221951,0.300000,0.173891
command,8.940639,1761866540.653397,nan,0.300000,0.135566
error,8.962460,1761866540.675218,0.190244,0.300000,0.135566
command,8.973793,1761866540.686551,nan,0.550000,0.047060
error,9.004244,1761866540.717001,0.151220,0.550000,0.047060
command,9.007322,1761866540.720080,nan,0.300000,0.133171
error,9.029755,1761866540.742513,0.100000,0.300000,0.133171
command,9.040059,1761866540.752817,nan,0.300000,-0.174204
error,9.062998,1761866540.775756,0.039024,0.300000,-0.174204
command,9.073409,1761866540.786166,nan,0.300000,-0.138181
error,9.095583,1761866540.808341,-0.039024,0.300000,-0.138181
command,9.106406,1761866540.819164,nan,0.300000,-0.240560
error,9.128825,1761866540.841583,-0.119512,0.300000,-0.240560
command,9.139285,1761866540.852043,nan,0.300000,-0.303069
error,9.173550,1761866540.886308,-0.217073,0.300000,-0.303069
command,9.173810,1761866540.886568,nan,0.300000,-0.083659
error,9.196134,1761866540.908892,-0.321951,0.300000,-0.083659
command,9.205769,1761866540.918527,nan,0.300000,-0.806368
error,9.229577,1761866540.942335,-0.434146,0.300000,-0.806368
command,9.239035,1761866540.951793,nan,0.300000,-0.602311
error,9.270936,1761866540.983694,-0.563415,0.300000,-0.602311
command,9.271664,1761866540.984422,nan,0.300000,-0.303902
error,9.296869,1761866541.009627,-0.587805,0.300000,-0.303902
command,9.305388,1761866541.018146,nan,0.300000,-0.823844
error,9.331544,1761866541.044302,-0.541463,0.300000,-0.823844
command,9.337996,1761866541.050754,nan,0.300000,-0.250467
error,9.362385,1761866541.075143,-0.482927,0.300000,-0.250467
command,9.370877,1761866541.083635,nan,0.300000,-0.179061
error,9.395635,1761866541.108393,-0.339024,0.300000,-0.179061
command,9.403996,1761866541.116754,nan,0.300000,0.153783
error,9.436285,1761866541.149043,-0.204878,0.300000,0.153783
command,9.436329,1761866541.149087,nan,0.300000,-0.237317
error,9.463561,1761866541.176318,-0.124390,0.300000,-0.237317
command,9.469968,1761866541.182726,nan,0.300000,0.485171
error,9.497584,1761866541.210342,-0.065854,0.300000,0.485171
command,9.502193,1761866541.214950,nan,0.300000,0.115722
error,9.528925,1761866541.241683,-0.041463,0.300000,0.115722
command,9.535566,1761866541.248324,nan,0.550000,0.037335
error,9.568893,1761866541.281651,-0.078049,0.550000,0.037335
command,9.570165,1761866541.282923,nan,0.300000,-0.029024
error,9.596037,1761866541.308795,-0.180488,0.300000,-0.029024
command,9.601375,1761866541.314133,nan,0.300000,-0.508979
command,9.634346,1761866541.347104,nan,0.300000,-0.126341
error,9.635924,1761866541.348682,-0.317073,0.300000,-0.126341
error,9.666971,1761866541.379729,-0.317073,0.300000,-0.126341
command,9.667436,1761866541.380194,nan,0.300000,-0.591892
error,9.695384,1761866541.408142,-0.317073,0.300000,-0.591892
command,9.700518,1761866541.413276,nan,0.300000,-0.221951
command,9.733692,1761866541.446450,nan,0.300000,-0.221951
error,9.735651,1761866541.448408,-0.317073,0.300000,-0.221951
error,9.762458,1761866541.475216,-0.317073,0.300000,-0.221951
command,9.766529,1761866541.479287,nan,0.300000,-0.221951
command,9.799241,1761866541.511999,nan,0.300000,-0.221951
error,9.802020,1761866541.514778,-0.317073,0.300000,-0.221951
error,9.831087,1761866541.543845,-0.317073,0.300000,-0.221951
command,9.833083,1761866541.545841,nan,0.300000,-0.221951
error,9.864194,1761866541.576952,-0.317073,0.300000,-0.221951
command,9.865928,1761866541.578686,nan,0.300000,-0.221951
error,9.895484,1761866541.608242,-0.317073,0.300000,-0.221951
command,9.898194,1761866541.610952,nan,0.300000,-0.221951
command,9.931555,1761866541.644313,nan,0.300000,-0.221951
error,9.935118,1761866541.647876,-0.317073,0.300000,-0.221951
error,9.962766,1761866541.675524,-0.317073,0.300000,-0.221951
command,9.964837,1761866541.677595,nan,0.300000,-0.221951
command,9.999890,1761866541.712647,nan,0.300000,-0.221951
error,10.010028,1761866541.722786,-0.317073,0.300000,-0.221951
error,10.030094,1761866541.742852,-0.317073,0.300000,-0.221951
command,10.031106,1761866541.743864,nan,0.300000,-0.221951
error,10.062958,1761866541.775715,-0.317073,0.300000,-0.221951
command,10.063533,1761866541.776291,nan,0.300000,-0.221951
command,10.096685,1761866541.809443,nan,0.300000,-0.221951
error,10.101757,1761866541.814515,-0.317073,0.300000,-0.221951
error,10.129362,1761866541.842120,-0.317073,0.300000,-0.221951
command,10.130087,1761866541.842845,nan,0.300000,-0.221951
command,10.165074,1761866541.877832,nan,0.300000,-0.221951
error,10.174984,1761866541.887742,-0.317073,0.300000,-0.221951
command,10.196532,1761866541.909290,nan,0.300000,-0.221951
error,10.196644,1761866541.909402,-0.317073,0.300000,-0.221951
error,10.228982,1761866541.941740,-0.317073,0.300000,-0.221951
command,10.229529,1761866541.942286,nan,0.300000,-0.221951
command,10.262712,1761866541.975470,nan,0.300000,-0.221951
error,10.269172,1761866541.981929,-0.317073,0.300000,-0.221951
command,10.295324,1761866542.008082,nan,0.300000,-0.221951
error,10.295993,1761866542.008750,-0.317073,0.300000,-0.221951
command,10.330125,1761866542.042883,nan,0.300000,-0.221951
error,10.342160,1761866542.054918,-0.317073,0.300000,-0.221951
command,10.360906,1761866542.073664,nan,0.300000,-0.221951
error,10.363488,1761866542.076246,-0.317073,0.300000,-0.221951
command,10.394253,1761866542.107011,nan,0.300000,-0.221951
error,10.396122,1761866542.108879,-0.317073,0.300000,-0.221951
command,10.427136,1761866542.139894,nan,0.300000,-0.221951
error,10.435061,1761866542.147819,-0.317073,0.300000,-0.221951
command,10.458869,1761866542.171627,nan,0.300000,-0.221951
error,10.463199,1761866542.175956,-0.317073,0.300000,-0.221951
command,10.495905,1761866542.208663,nan,0.300000,-0.221951
error,10.503123,1761866542.215881,-0.317073,0.300000,-0.221951
command,10.525406,1761866542.238164,nan,0.300000,-0.221951
error,10.529329,1761866542.242086,-0.317073,0.300000,-0.221951
command,10.561121,1761866542.273879,nan,0.300000,-0.221951
error,10.568120,1761866542.280878,-0.317073,0.300000,-0.221951
command,10.590746,1761866542.303504,nan,0.300000,-0.221951
error,10.595632,1761866542.308390,-0.317073,0.300000,-0.221951
command,10.625694,1761866542.338452,nan,0.300000,-0.221951
error,10.634831,1761866542.347589,-0.604878,0.300000,-0.221951
command,10.657695,1761866542.370453,nan,0.300000,-1.000000
error,10.665279,1761866542.378037,-0.512195,0.300000,-1.000000
command,10.690339,1761866542.403097,nan,0.300000,-0.107551
error,10.695851,1761866542.408609,-0.417073,0.300000,-0.107551
command,10.723100,1761866542.435858,nan,0.300000,-0.029376
error,10.728438,1761866542.441196,-0.290244,0.300000,-0.029376
command,10.756051,1761866542.468808,nan,0.300000,0.143900
error,10.762048,1761866542.474806,-0.107317,0.300000,0.143900
command,10.792304,1761866542.505062,nan,0.300000,0.426747
error,10.802169,1761866542.514927,0.043902,0.300000,0.426747
command,10.821908,1761866542.534666,nan,0.300000,0.445847
error,10.831491,1761866542.544249,0.168293,0.300000,0.445847
command,10.858848,1761866542.571605,nan,0.300000,0.449664
error,10.869770,1761866542.582528,0.263415,0.300000,0.449664
command,10.888223,1761866542.600981,nan,0.500000,0.444588
error,10.899048,1761866542.611806,0.304878,0.500000,0.444588
command,10.921229,1761866542.633986,nan,0.500000,0.327607
error,10.929042,1761866542.641800,0.295122,0.500000,0.327607
command,10.957073,1761866542.669831,nan,0.500000,0.180068
error,10.967888,1761866542.680646,0.258537,0.500000,0.180068
command,10.987976,1761866542.700734,nan,0.750000,0.081275
error,11.005414,1761866542.718172,0.217073,0.750000,0.081275
command,11.020762,1761866542.733520,nan,0.750000,0.040012
error,11.029960,1761866542.742718,0.168293,0.750000,0.040012
command,11.056569,1761866542.769327,nan,0.500000,-0.014887
error,11.069779,1761866542.782537,0.126829,0.500000,-0.014887
command,11.086111,1761866542.798869,nan,0.500000,-0.025873
error,11.096431,1761866542.809189,0.095122,0.500000,-0.025873
command,11.122369,1761866542.835127,nan,0.500000,-0.020431
error,11.135804,1761866542.848562,0.068293,0.500000,-0.020431
command,11.151777,1761866542.864535,nan,0.500000,-0.025167
error,11.164986,1761866542.877744,0.046341,0.500000,-0.025167
command,11.185747,1761866542.898505,nan,0.500000,-0.026387
error,11.196294,1761866542.909052,0.031707,0.500000,-0.026387
command,11.218188,1761866542.930945,nan,0.500000,-0.018018
error,11.229128,1761866542.941886,0.012195,0.500000,-0.018018
command,11.252262,1761866542.965020,nan,0.500000,-0.045269
error,11.271649,1761866542.984407,0.000000,0.500000,-0.045269
command,11.284129,1761866542.996886,nan,0.500000,-0.033359
error,11.296303,1761866543.009060,-0.012195,0.500000,-0.033359
command,11.319929,1761866543.032687,nan,0.500000,-0.041856
error,11.337163,1761866543.049921,-0.019512,0.500000,-0.041856
command,11.350763,1761866543.063521,nan,0.500000,-0.033181
error,11.362882,1761866543.075640,-0.029268,0.500000,-0.033181
command,11.387330,1761866543.100087,nan,0.500000,-0.047109
error,11.402984,1761866543.115741,-0.034146,0.500000,-0.047109
command,11.416146,1761866543.128904,nan,0.500000,-0.037378
error,11.428280,1761866543.141038,-0.039024,0.500000,-0.037378
command,11.449904,1761866543.162662,nan,0.500000,-0.040659
error,11.463425,1761866543.176183,-0.041463,0.500000,-0.040659
command,11.482269,1761866543.195027,nan,0.500000,-0.035557
error,11.506416,1761866543.219174,-0.041463,0.500000,-0.035557
command,11.517053,1761866543.229810,nan,0.500000,-0.029024
error,11.532492,1761866543.245250,-0.043902,0.500000,-0.029024
command,11.548395,1761866543.261153,nan,0.500000,-0.037395
error,11.563153,1761866543.275911,-0.043902,0.500000,-0.037395
command,11.583989,1761866543.296746,nan,0.500000,-0.030732
error,11.601944,1761866543.314702,-0.043902,0.500000,-0.030732
command,11.614185,1761866543.326943,nan,0.500000,-0.030732
error,11.631525,1761866543.344283,-0.039024,0.500000,-0.030732
command,11.646204,1761866543.358962,nan,0.500000,-0.013736
error,11.672439,1761866543.385196,-0.036585,0.500000,-0.013736
command,11.681271,1761866543.394029,nan,0.500000,-0.019001
error,11.698328,1761866543.411085,-0.031707,0.500000,-0.019001
command,11.712727,1761866543.425485,nan,0.750000,-0.008896
error,11.730940,1761866543.443697,-0.029268,0.750000,-0.008896
command,11.746134,1761866543.458892,nan,0.500000,-0.013915
error,11.763741,1761866543.476499,-0.019512,0.500000,-0.013915
command,11.778495,1761866543.491253,nan,0.750000,0.013440
error,11.802965,1761866543.515723,-0.012195,0.750000,0.013440
command,11.812710,1761866543.525468,nan,0.750000,0.011133
error,11.831565,1761866543.544323,-0.007317,0.750000,0.011133
command,11.844916,1761866543.557674,nan,0.750000,0.008123
error,11.869267,1761866543.582025,0.000000,0.750000,0.008123
command,11.878864,1761866543.591622,nan,0.750000,0.020071
error,11.897509,1761866543.610267,0.007317,0.750000,0.020071
command,11.909920,1761866543.622678,nan,0.750000,0.025554
error,11.929046,1761866543.641804,0.014634,0.750000,0.025554
command,11.943065,1761866543.655823,nan,0.750000,0.030115
error,11.969946,1761866543.682703,0.019512,0.750000,0.030115
command,11.977934,1761866543.690692,nan,0.750000,0.026873
error,11.998266,1761866543.711023,0.024390,0.750000,0.026873
command,12.009838,1761866543.722595,nan,0.750000,0.030137
error,12.028541,1761866543.741299,0.034146,0.750000,0.030137
command,12.041845,1761866543.754603,nan,0.750000,0.051309
error,12.062528,1761866543.775286,0.041463,0.750000,0.051309
command,12.074899,1761866543.787657,nan,0.750000,0.048974
error,12.095187,1761866543.807945,0.051220,0.750000,0.048974
command,12.108000,1761866543.820758,nan,0.750000,0.062363
error,12.128468,1761866543.841226,0.060976,0.750000,0.062363
command,12.142041,1761866543.854799,nan,0.600000,0.069177
error,12.170322,1761866543.883080,0.070732,0.600000,0.069177
command,12.175274,1761866543.888032,nan,0.600000,0.076048
error,12.196540,1761866543.909297,0.078049,0.600000,0.076048
command,12.207845,1761866543.920603,nan,0.600000,0.074520
error,12.235977,1761866543.948735,0.085366,0.600000,0.074520
command,12.240741,1761866543.953499,nan,0.600000,0.080000
error,12.263034,1761866543.975791,0.090244,0.600000,0.080000
command,12.273466,1761866543.986224,nan,0.600000,0.076391
error,12.294838,1761866544.007596,0.100000,0.600000,0.076391
command,12.306540,1761866544.019298,nan,0.600000,0.096260
command,12.341409,1761866544.054166,nan,0.600000,0.070000
error,12.342600,1761866544.055357,0.107317,0.600000,0.070000
error,12.362703,1761866544.075461,0.119512,0.600000,0.070000
command,12.374266,1761866544.087024,nan,0.350000,0.137554
error,12.395354,1761866544.108111,0.121951,0.350000,0.137554
command,12.406204,1761866544.118962,nan,0.600000,0.091924
error,12.434442,1761866544.147199,0.126829,0.600000,0.091924
command,12.439435,1761866544.152193,nan,0.350000,0.102238
error,12.462826,1761866544.175584,0.136585,0.350000,0.102238
command,12.472330,1761866544.185088,nan,0.350000,0.122319
command,12.505372,1761866544.218130,nan,0.600000,0.095610
error,12.511068,1761866544.223826,0.143902,0.600000,0.095610
error,12.529915,1761866544.242672,0.148780,0.600000,0.095610
command,12.537927,1761866544.250685,nan,0.350000,0.137758
error,12.562248,1761866544.275006,0.156098,0.350000,0.137758
command,12.571288,1761866544.284046,nan,0.350000,0.129427
error,12.601228,1761866544.313985,0.160976,0.350000,0.129427
command,12.604345,1761866544.317103,nan,0.350000,0.109268
error,12.628877,1761866544.341635,0.163415,0.350000,0.109268
command,12.637470,1761866544.350228,nan,0.350000,0.134554
error,12.664617,1761866544.377375,0.165854,0.350000,0.134554
command,12.670334,1761866544.383092,nan,0.350000,0.122638
error,12.695515,1761866544.408273,0.165854,0.350000,0.122638
command,12.703946,1761866544.416703,nan,0.350000,0.116098
error,12.736454,1761866544.449212,0.163415,0.350000,0.116098
command,12.736622,1761866544.449380,nan,0.350000,0.116098
error,12.762210,1761866544.474968,0.160976,0.350000,0.116098
command,12.769966,1761866544.482724,nan,0.600000,0.099567
error,12.795203,1761866544.507961,0.156098,0.600000,0.099567
command,12.802230,1761866544.514988,nan,0.600000,0.095636
command,12.835060,1761866544.547818,nan,0.350000,0.109268
error,12.838092,1761866544.550850,0.151220,0.350000,0.109268
error,12.863502,1761866544.576260,0.146341,0.350000,0.109268
command,12.867613,1761866544.580371,nan,0.600000,0.075591
error,12.895184,1761866544.607942,0.143902,0.600000,0.075591
command,12.901999,1761866544.614757,nan,0.600000,0.094273
command,12.934859,1761866544.647617,nan,0.350000,0.100732
error,12.935620,1761866544.648378,0.141463,0.350000,0.100732
error,12.962086,1761866544.674844,0.131707,0.350000,0.100732
command,12.966519,1761866544.679277,nan,0.600000,0.058842
command,13.000447,1761866544.713205,nan,0.600000,0.092195
error,13.004590,1761866544.717347,0.126829,0.600000,0.092195
error,13.028947,1761866544.741705,0.124390,0.600000,0.092195
command,13.033162,1761866544.745919,nan,0.600000,0.066936
command,13.066037,1761866544.778795,nan,0.600000,0.087073
error,13.068629,1761866544.781387,0.119512,0.600000,0.087073
error,13.095076,1761866544.807834,0.119512,0.600000,0.087073
command,13.099184,1761866544.811942,nan,0.600000,0.070432
command,13.132182,1761866544.844940,nan,0.600000,0.083659
error,13.134915,1761866544.847672,0.117073,0.600000,0.083659
error,13.164364,1761866544.877122,0.114634,0.600000,0.083659
command,13.165538,1761866544.878296,nan,0.600000,0.075307
error,13.196422,1761866544.909179,0.112195,0.600000,0.075307
command,13.198756,1761866544.911514,nan,0.600000,0.073610
error,13.228894,1761866544.941652,0.107317,0.600000,0.073610
command,13.230922,1761866544.943680,nan,0.600000,0.071798
error,13.262800,1761866544.975558,0.104878,0.600000,0.071798
command,13.264802,1761866544.977560,nan,0.600000,0.061842
error,13.295393,1761866545.008151,0.107317,0.600000,0.061842
command,13.298603,1761866545.011360,nan,0.600000,0.067018
command,13.330484,1761866545.043242,nan,0.600000,0.081948
error,13.338059,1761866545.050817,0.107317,0.600000,0.081948
error,13.363799,1761866545.076557,0.107317,0.600000,0.081948
command,13.363837,1761866545.076595,nan,0.600000,0.075122
command,13.395935,1761866545.108693,nan,0.600000,0.075122
error,13.401744,1761866545.114502,0.107317,0.600000,0.075122
error,13.430249,1761866545.143007,0.109756,0.600000,0.075122
command,13.430283,1761866545.143041,nan,0.600000,0.075122
command,13.465691,1761866545.178449,nan,0.600000,0.083547
error,13.475866,1761866545.188624,0.107317,0.600000,0.083547
command,13.495052,1761866545.207810,nan,0.600000,0.068378
error,13.498135,1761866545.210893,0.109756,0.600000,0.068378
command,13.528838,1761866545.241596,nan,0.600000,0.083492
error,13.529197,1761866545.241955,0.112195,0.600000,0.083492
command,13.562612,1761866545.275370,nan,0.600000,0.085060
error,13.568190,1761866545.280948,0.112195,0.600000,0.085060
command,13.595201,1761866545.307959,nan,0.600000,0.078537
error,13.595765,1761866545.308523,0.112195,0.600000,0.078537
command,13.629769,1761866545.342527,nan,0.600000,0.078537
error,13.637396,1761866545.350154,0.112195,0.600000,0.078537
command,13.660424,1761866545.373182,nan,0.600000,0.078537
error,13.665090,1761866545.377848,0.112195,0.600000,0.078537
command,13.693911,1761866545.406669,nan,0.600000,0.078537
error,13.695426,1761866545.408184,0.112195,0.600000,0.078537
command,13.725828,1761866545.438586,nan,0.550000,0.078537
error,13.735715,1761866545.448473,0.114634,0.550000,0.078537
command,13.759410,1761866545.472168,nan,0.550000,0.086774
error,13.762304,1761866545.475062,0.117073,0.550000,0.086774
command,13.792266,1761866545.505024,nan,0.550000,0.088639
error,13.795070,1761866545.507828,0.117073,0.550000,0.088639
command,13.828527,1761866545.541285,nan,0.550000,0.081951
error,13.837549,1761866545.550307,0.124390,0.550000,0.081951
command,13.857807,1761866545.570565,nan,0.300000,0.107109
error,13.863156,1761866545.575914,0.124390,0.300000,0.107109
command,13.893697,1761866545.606455,nan,0.550000,0.087073
error,13.901767,1761866545.614525,0.117073,0.550000,0.087073
command,13.924398,1761866545.637156,nan,0.550000,0.061884
error,13.928968,1761866545.641726,0.097561,0.550000,0.061884
command,13.960864,1761866545.673621,nan,0.550000,0.014593
error,13.974264,1761866545.687022,0.063415,0.550000,0.014593
command,13.990961,1761866545.703719,nan,0.300000,-0.047191
error,13.998492,1761866545.711250,-0.002439,0.300000,-0.047191
command,14.026239,1761866545.738997,nan,0.300000,-0.186000
error,14.035032,1761866545.747790,-0.073171,0.300000,-0.186000
command,14.055853,1761866545.768611,nan,0.300000,-0.245265
error,14.063296,1761866545.776054,-0.163415,0.300000,-0.245265
command,14.089015,1761866545.801773,nan,0.300000,-0.358278
error,14.095276,1761866545.808034,-0.258537,0.300000,-0.358278
command,14.124785,1761866545.837543,nan,0.300000,-0.441365
error,14.135164,1761866545.847921,-0.360976,0.300000,-0.441365
command,14.155617,1761866545.868375,nan,0.300000,-0.528845
error,14.164038,1761866545.876796,-0.490244,0.300000,-0.528845
command,14.192186,1761866545.904944,nan,0.300000,-0.692710
error,14.202375,1761866545.915133,-0.587805,0.300000,-0.692710
command,14.221624,1761866545.934382,nan,0.300000,-0.677161
error,14.229656,1761866545.942414,-0.587805,0.300000,-0.677161
command,14.257455,1761866545.970213,nan,0.300000,-0.411463
error,14.268954,1761866545.981712,-0.587805,0.300000,-0.411463
command,14.287457,1761866546.000215,nan,0.300000,-0.411463
error,14.295504,1761866546.008262,-0.485366,0.300000,-0.411463
command,14.322948,1761866546.035706,nan,0.300000,-0.060728
error,14.345725,1761866546.058483,-0.326829,0.300000,-0.060728
command,14.354116,1761866546.066874,nan,0.300000,0.198425
error,14.362861,1761866546.075619,-0.178049,0.300000,0.198425
command,14.385849,1761866546.098607,nan,0.300000,0.292425
error,14.396306,1761866546.109063,-0.048780,0.300000,0.292425
command,14.419870,1761866546.132627,nan,0.300000,0.308650
error,14.427964,1761866546.140722,0.036585,0.300000,0.308650
command,14.454036,1761866546.166793,nan,0.300000,0.266106
error,14.468867,1761866546.181624,0.056098,0.300000,0.266106
command,14.484441,1761866546.197198,nan,0.550000,0.092355
error,14.497195,1761866546.209953,0.012195,0.550000,0.092355
command,14.518206,1761866546.230964,nan,0.300000,-0.109067
error,14.528543,1761866546.241301,-0.065854,0.300000,-0.109067
command,14.553844,1761866546.266602,nan,0.300000,-0.260655
error,14.567875,1761866546.280633,-0.178049,0.300000,-0.260655
command,14.584272,1761866546.297030,nan,0.300000,-0.427768
error,14.595259,1761866546.308017,-0.334146,0.300000,-0.427768
command,14.616872,1761866546.329630,nan,0.300000,-0.663496
error,14.628265,1761866546.341023,-0.334146,0.300000,-0.663496
command,14.651264,1761866546.364022,nan,0.300000,-0.233902
error,14.670221,1761866546.382979,-0.334146,0.300000,-0.233902
command,14.682883,1761866546.395641,nan,0.300000,-0.233902
error,14.695227,1761866546.407985,-0.334146,0.300000,-0.233902
command,14.716599,1761866546.429357,nan,0.300000,-0.233902
error,14.734984,1761866546.447742,-0.334146,0.300000,-0.233902
command,14.749148,1761866546.461906,nan,0.300000,-0.233902
error,14.761372,1761866546.474130,-0.334146,0.300000,-0.233902
command,14.785365,1761866546.498123,nan,0.300000,-0.233902
error,14.800956,1761866546.513714,-0.334146,0.300000,-0.233902
command,14.815146,1761866546.527904,nan,0.300000,-0.233902
error,14.838792,1761866546.551550,-0.334146,0.300000,-0.233902
command,14.849256,1761866546.562014,nan,0.300000,-0.233902
error,14.865056,1761866546.577813,-0.334146,0.300000,-0.233902
command,14.881252,1761866546.594010,nan,0.300000,-0.233902
error,14.895361,1761866546.608119,-0.334146,0.300000,-0.233902
command,14.914655,1761866546.627413,nan,0.300000,-0.233902
error,14.935045,1761866546.647803,-0.334146,0.300000,-0.233902
command,14.947728,1761866546.660486,nan,0.300000,-0.233902
error,14.962988,1761866546.675746,-0.334146,0.300000,-0.233902
command,14.980062,1761866546.692820,nan,0.300000,-0.233902
error,14.998207,1761866546.710965,-0.334146,0.300000,-0.233902
command,15.012463,1761866546.725220,nan,0.300000,-0.233902
error,15.030058,1761866546.742816,-0.334146,0.300000,-0.233902
command,15.047108,1761866546.759866,nan,0.300000,-0.233902
error,15.069781,1761866546.782539,-0.334146,0.300000,-0.233902
command,15.079859,1761866546.792617,nan,0.300000,-0.233902
error,15.095498,1761866546.808256,-0.334146,0.300000,-0.233902
command,15.112760,1761866546.825518,nan,0.300000,-0.233902
error,15.128607,1761866546.841364,-0.334146,0.300000,-0.233902
command,15.144784,1761866546.857542,nan,0.300000,-0.233902
error,15.170130,1761866546.882888,-0.334146,0.300000,-0.233902
command,15.178980,1761866546.891738,nan,0.300000,-0.233902
error,15.197046,1761866546.909804,-0.334146,0.300000,-0.233902
command,15.211075,1761866546.923833,nan,0.300000,-0.233902
error,15.235722,1761866546.948480,-0.334146,0.300000,-0.233902
command,15.244772,1761866546.957530,nan,0.300000,-0.233902
error,15.262716,1761866546.975474,-0.334146,0.300000,-0.233902
command,15.276773,1761866546.989531,nan,0.300000,-0.233902
error,15.294586,1761866547.007344,-0.334146,0.300000,-0.233902
command,15.309789,1761866547.022547,nan,0.300000,-0.233902
error,15.343412,1761866547.056170,-0.334146,0.300000,-0.233902
command,15.343494,1761866547.056252,nan,0.300000,-0.233902
error,15.361680,1761866547.074438,-0.334146,0.300000,-0.233902
command,15.377821,1761866547.090579,nan,0.300000,-0.233902
error,15.395081,1761866547.107839,-0.334146,0.300000,-0.233902
command,15.408794,1761866547.121552,nan,0.300000,-0.233902
error,15.433951,1761866547.146709,-0.334146,0.300000,-0.233902
command,15.442011,1761866547.154768,nan,0.300000,-0.233902
error,15.462433,1761866547.175191,-0.334146,0.300000,-0.233902
command,15.473907,1761866547.186665,nan,0.300000,-0.233902
error,15.502442,1761866547.215199,-0.334146,0.300000,-0.233902
command,15.507981,1761866547.220738,nan,0.300000,-0.233902
error,15.528396,1761866547.241154,-0.334146,0.300000,-0.233902
command,15.540270,1761866547.253028,nan,0.300000,-0.233902
