type,stamp_relative,stamp_absolute,error,linear_x,angular_z
error,7.789086,1761865679.293386,0.285366,0.300000,0.029196
command,7.811021,1761865679.315321,nan,0.300000,-0.160144
error,7.822915,1761865679.327215,0.114634,0.300000,-0.160144
command,7.843823,1761865679.348124,nan,0.300000,-0.390291
error,7.854203,1761865679.358503,-0.009756,0.300000,-0.390291
command,7.878224,1761865679.382524,nan,0.300000,-0.348317
error,7.893940,1761865679.398240,-0.090244,0.300000,-0.348317
command,7.909836,1761865679.414136,nan,0.300000,-0.283697
error,7.923228,1761865679.427528,-0.117073,0.300000,-0.283697
command,7.942433,1761865679.446733,nan,0.300000,-0.154774
error,7.954166,1761865679.458467,-0.090244,0.300000,-0.154774
command,7.979083,1761865679.483383,nan,0.300000,0.008644
error,7.994345,1761865679.498646,-0.019512,0.300000,0.008644
command,8.008404,1761865679.512705,nan,0.300000,0.182777
error,8.021373,1761865679.525674,0.065854,0.300000,0.182777
command,8.045361,1761865679.549661,nan,0.300000,0.273827
error,8.061777,1761865679.566077,0.187805,0.300000,0.273827
command,8.074593,1761865679.578893,nan,0.300000,0.468447
error,8.092064,1761865679.596364,0.339024,0.300000,0.468447
command,8.107881,1761865679.612182,nan,0.300000,0.655928
error,8.120723,1761865679.625023,0.519512,0.300000,0.655928
command,8.140659,1761865679.644959,nan,0.300000,0.854370
error,8.153598,1761865679.657898,0.519512,0.300000,0.854370
command,8.173819,1761865679.678119,nan,0.300000,0.363659
error,8.193799,1761865679.698100,0.519512,0.300000,0.363659
command,8.206708,1761865679.711009,nan,0.300000,0.363659
error,8.222551,1761865679.726851,0.519512,0.300000,0.363659
command,8.239049,1761865679.743349,nan,0.300000,0.363659
error,8.263332,1761865679.767632,0.512195,0.300000,0.363659
command,8.273652,1761865679.777952,nan,0.300000,0.338785
error,8.290372,1761865679.794672,0.378049,0.300000,0.338785
command,8.305484,1761865679.809785,nan,0.300000,-0.099227
error,8.322549,1761865679.826849,0.248780,0.300000,-0.099227
command,8.338749,1761865679.843049,nan,0.300000,-0.175979
error,8.363291,1761865679.867591,0.129268,0.300000,-0.175979
command,8.372158,1761865679.876459,nan,0.300000,-0.242132
error,8.389916,1761865679.894216,0.058537,0.300000,-0.242132
command,8.404149,1761865679.908449,nan,0.300000,-0.150536
error,8.423041,1761865679.927342,0.029268,0.300000,-0.150536
command,8.437435,1761865679.941735,nan,0.300000,-0.058920
error,8.455409,1761865679.959709,0.051220,0.300000,-0.058920
command,8.470825,1761865679.975126,nan,0.300000,0.095269
error,8.488444,1761865679.992744,0.097561,0.300000,0.095269
command,8.502922,1761865680.007222,nan,0.300000,0.197297
error,8.520891,1761865680.025191,0.163415,0.300000,0.197297
command,8.536175,1761865680.040475,nan,0.300000,0.293017
error,8.554009,1761865680.058310,0.246341,0.300000,0.293017
command,8.569160,1761865680.073460,nan,0.300000,0.397291
error,8.595456,1761865680.099756,0.331707,0.300000,0.397291
command,8.603842,1761865680.108143,nan,0.300000,0.464131
error,8.622063,1761865680.126363,0.390244,0.300000,0.464131
command,8.634900,1761865680.139200,nan,0.300000,0.435244
error,8.654513,1761865680.158813,0.429268,0.300000,0.435244
command,8.668093,1761865680.172393,nan,0.300000,0.406387
error,8.686813,1761865680.191113,0.412195,0.300000,0.406387
command,8.701179,1761865680.205479,nan,0.300000,0.242256
error,8.726795,1761865680.231096,0.356098,0.300000,0.242256
command,8.735484,1761865680.239784,nan,0.300000,0.097142
error,8.756272,1761865680.260572,0.285366,0.300000,0.097142
command,8.766852,1761865680.271152,nan,0.300000,0.001638
error,8.793843,1761865680.298143,0.200000,0.300000,0.001638
command,8.802159,1761865680.306459,nan,0.300000,-0.086005
error,8.820452,1761865680.324752,0.124390,0.300000,-0.086005
command,8.833236,1761865680.337537,nan,0.300000,-0.121663
error,8.854560,1761865680.358860,0.065854,0.300000,-0.121663
command,8.866488,1761865680.370788,nan,0.300000,-0.112406
error,8.887041,1761865680.391341,0.019512,0.300000,-0.112406
command,8.898694,1761865680.402994,nan,0.300000,-0.115968
error,8.929176,1761865680.433476,-0.007317,0.300000,-0.115968
command,8.933439,1761865680.437739,nan,0.300000,0.013659
error,8.954648,1761865680.458949,-0.024390,0.300000,0.013659
command,8.965490,1761865680.469791,nan,0.300000,-0.135444
error,8.986645,1761865680.490945,-0.029268,0.300000,-0.135444
command,8.997906,1761865680.502206,nan,0.300000,-0.034093
error,9.027087,1761865680.531387,-0.039024,0.300000,-0.034093
command,9.032361,1761865680.536661,nan,0.300000,-0.053601
error,9.055440,1761865680.559740,-0.034146,0.300000,-0.053601
command,9.064627,1761865680.568928,nan,0.300000,-0.010429
error,9.089450,1761865680.593750,-0.029268,0.300000,-0.010429
command,9.098408,1761865680.602708,nan,0.300000,-0.007438
error,9.120914,1761865680.625214,-0.019512,0.300000,-0.007438
command,9.131285,1761865680.635585,nan,0.300000,0.012671
error,9.160040,1761865680.664341,-0.004878,0.300000,0.012671
command,9.164488,1761865680.668788,nan,0.300000,0.036734
error,9.187060,1761865680.691361,0.009756,0.300000,0.036734
command,9.196617,1761865680.700917,nan,0.300000,0.047675
error,9.220447,1761865680.724747,0.024390,0.300000,0.047675
command,9.229835,1761865680.734135,nan,0.300000,0.056725
command,9.263859,1761865680.768160,nan,0.300000,0.017073
error,9.263911,1761865680.768211,0.039024,0.300000,0.017073
error,9.287837,1761865680.792138,0.053659,0.300000,0.017073
command,9.297212,1761865680.801512,nan,0.300000,0.115151
error,9.327176,1761865680.831477,0.065854,0.300000,0.115151
command,9.329313,1761865680.833614,nan,0.300000,0.037561
error,9.353558,1761865680.857858,0.078049,0.300000,0.037561
command,9.363363,1761865680.867663,nan,0.300000,0.120117
error,9.386800,1761865680.891101,0.085366,0.300000,0.120117
command,9.395565,1761865680.899865,nan,0.300000,0.079959
command,9.428826,1761865680.933127,nan,0.300000,0.059756
error,9.429350,1761865680.933650,0.082927,0.300000,0.059756
error,9.454879,1761865680.959179,0.060976,0.300000,0.059756
command,9.460742,1761865680.965042,nan,0.300000,-0.024714
error,9.486610,1761865680.990910,0.026829,0.300000,-0.024714
command,9.494352,1761865680.998652,nan,0.300000,-0.072434
error,9.520199,1761865681.024499,-0.012195,0.300000,-0.072434
command,9.527096,1761865681.031397,nan,0.300000,-0.116626
error,9.553182,1761865681.057482,-0.063415,0.300000,-0.116626
command,9.560688,1761865681.064988,nan,0.300000,-0.182668
command,9.594683,1761865681.098984,nan,0.300000,-0.044390
error,9.595007,1761865681.099308,-0.121951,0.300000,-0.044390
error,9.620698,1761865681.124999,-0.187805,0.300000,-0.044390
command,9.625604,1761865681.129904,nan,0.300000,-0.478555
command,9.659033,1761865681.163334,nan,0.300000,-0.131463
error,9.660445,1761865681.164746,-0.263415,0.300000,-0.131463
error,9.686970,1761865681.191271,-0.351220,0.300000,-0.131463
command,9.692468,1761865681.196768,nan,0.300000,-0.684827
command,9.726251,1761865681.230551,nan,0.300000,-0.245854
error,9.726996,1761865681.231296,-0.407317,0.300000,-0.245854
error,9.755708,1761865681.260008,-0.458537,0.300000,-0.245854
command,9.757997,1761865681.262298,nan,0.300000,-0.438896
error,9.786605,1761865681.290905,-0.448780,0.300000,-0.438896
command,9.790931,1761865681.295232,nan,0.300000,-0.427168
command,9.824119,1761865681.328420,nan,0.300000,-0.314146
error,9.827290,1761865681.331590,-0.417073,0.300000,-0.314146
error,9.854496,1761865681.358796,-0.378049,0.300000,-0.314146
command,9.857104,1761865681.361405,nan,0.300000,-0.205440
command,9.891022,1761865681.395322,nan,0.300000,-0.158665
error,9.894376,1761865681.398676,-0.297561,0.300000,-0.158665
error,9.923193,1761865681.427494,-0.251220,0.300000,-0.158665
command,9.923227,1761865681.427527,nan,0.300000,0.015268
command,9.956809,1761865681.461109,nan,0.300000,-0.052239
error,9.959582,1761865681.463882,-0.195122,0.300000,-0.052239
error,9.986830,1761865681.491130,-0.156098,0.300000,-0.052239
command,9.990054,1761865681.494354,nan,0.300000,0.015559
error,10.020049,1761865681.524349,-0.156098,0.300000,0.015559
command,10.022305,1761865681.526605,nan,0.300000,-0.001325
command,10.055995,1761865681.560296,nan,0.300000,-0.109268
error,10.060135,1761865681.564435,-0.168293,0.300000,-0.109268
command,10.088494,1761865681.592794,nan,0.300000,-0.151858
error,10.088887,1761865681.593188,-0.214634,0.300000,-0.151858
command,10.121608,1761865681.625909,nan,0.300000,-0.273890
error,10.128194,1761865681.632494,-0.292683,0.300000,-0.273890
error,10.153493,1761865681.657793,-0.385366,0.300000,-0.273890
command,10.154252,1761865681.658552,nan,0.300000,-0.423898
command,10.187400,1761865681.691700,nan,0.300000,-0.516728
error,10.193539,1761865681.697839,-0.385366,0.300000,-0.516728
error,10.220313,1761865681.724613,-0.385366,0.300000,-0.516728
command,10.221074,1761865681.725374,nan,0.300000,-0.269756
command,10.256520,1761865681.760820,nan,0.300000,-0.269756
error,10.262601,1761865681.766902,-0.385366,0.300000,-0.269756
command,10.286713,1761865681.791013,nan,0.300000,-0.269756
error,10.288072,1761865681.792372,-0.385366,0.300000,-0.269756
command,10.319066,1761865681.823366,nan,0.300000,-0.269756
error,10.320370,1761865681.824671,-0.385366,0.300000,-0.269756
command,10.354706,1761865681.859007,nan,0.300000,-0.269756
error,10.365451,1761865681.869752,-0.385366,0.300000,-0.269756
command,10.385212,1761865681.889513,nan,0.300000,-0.269756
error,10.388409,1761865681.892709,-0.385366,0.300000,-0.269756
command,10.420592,1761865681.924892,nan,0.300000,-0.269756
error,10.428088,1761865681.932388,-0.385366,0.300000,-0.269756
command,10.450219,1761865681.954520,nan,0.300000,-0.269756
error,10.454401,1761865681.958702,-0.385366,0.300000,-0.269756
command,10.486403,1761865681.990703,nan,0.300000,-0.269756
error,10.494382,1761865681.998682,-0.385366,0.300000,-0.269756
command,10.517251,1761865682.021551,nan,0.300000,-0.269756
error,10.520308,1761865682.024608,-0.385366,0.300000,-0.269756
command,10.550820,1761865682.055120,nan,0.300000,-0.269756
error,10.559590,1761865682.063890,-0.385366,0.300000,-0.269756
command,10.585956,1761865682.090256,nan,0.300000,-0.269756
error,10.596091,1761865682.100391,-0.385366,0.300000,-0.269756
command,10.616352,1761865682.120652,nan,0.300000,-0.269756
error,10.620362,1761865682.124662,-0.385366,0.300000,-0.269756
command,10.652399,1761865682.156699,nan,0.300000,-0.269756
error,10.660209,1761865682.164510,-0.385366,0.300000,-0.269756
command,10.681999,1761865682.186299,nan,0.300000,-0.269756
error,10.686804,1761865682.191104,-0.385366,0.300000,-0.269756
command,10.717075,1761865682.221375,nan,0.300000,-0.269756
error,10.726946,1761865682.231246,-0.385366,0.300000,-0.269756
command,10.747845,1761865682.252145,nan,0.300000,-0.269756
error,10.755157,1761865682.259457,-0.507317,0.300000,-0.269756
command,10.782922,1761865682.287222,nan,0.300000,-0.687936
error,10.793226,1761865682.297526,-0.412195,0.300000,-0.687936
command,10.813860,1761865682.318160,nan,0.300000,-0.027713
error,10.820627,1761865682.324928,-0.309756,0.300000,-0.027713
command,10.846787,1761865682.351088,nan,0.300000,0.061232
error,10.854273,1761865682.358573,-0.182927,0.300000,0.061232
command,10.883382,1761865682.387682,nan,0.300000,0.218077
error,10.894498,1761865682.398798,-0.048780,0.300000,0.218077
command,10.913132,1761865682.417433,nan,0.300000,0.329435
error,10.922787,1761865682.427087,0.043902,0.300000,0.329435
command,10.949240,1761865682.453540,nan,0.300000,0.283300
error,10.960050,1761865682.464350,0.102439,0.300000,0.283300
command,10.978912,1761865682.483212,nan,0.300000,0.232278
error,10.987069,1761865682.491370,0.129268,0.300000,0.232278
command,11.014760,1761865682.519060,nan,0.300000,0.163693
error,11.026345,1761865682.530645,0.131707,0.300000,0.163693
command,11.045574,1761865682.549874,nan,0.300000,0.098723
error,11.054446,1761865682.558746,0.124390,0.300000,0.098723
command,11.080031,1761865682.584331,nan,0.300000,0.066534
error,11.102708,1761865682.607008,0.102439,0.300000,0.066534
command,11.111352,1761865682.615653,nan,0.300000,0.012301
error,11.121286,1761865682.625587,0.073171,0.300000,0.012301
command,11.144024,1761865682.648324,nan,0.300000,-0.027575
error,11.154525,1761865682.658826,0.058537,0.300000,-0.027575
command,11.177053,1761865682.681354,nan,0.300000,0.000743
error,11.186817,1761865682.691118,0.021951,0.300000,0.000743
command,11.209522,1761865682.713823,nan,0.500000,-0.084955
error,11.219862,1761865682.724162,-0.009756,0.500000,-0.084955
command,11.246478,1761865682.750778,nan,0.500000,-0.091028
error,11.262469,1761865682.766769,-0.036585,0.500000,-0.091028
command,11.275944,1761865682.780244,nan,0.500000,-0.099479
error,11.287362,1761865682.791662,-0.063415,0.500000,-0.099479
command,11.312032,1761865682.816332,nan,0.500000,-0.118446
error,11.326552,1761865682.830852,-0.090244,0.500000,-0.118446
command,11.342017,1761865682.846317,nan,0.500000,-0.135506
error,11.353348,1761865682.857648,-0.112195,0.500000,-0.135506
command,11.377117,1761865682.881418,nan,0.500000,-0.139390
error,11.395744,1761865682.900044,-0.131707,0.500000,-0.139390
command,11.407319,1761865682.911619,nan,0.500000,-0.145199
error,11.424327,1761865682.928627,-0.146341,0.500000,-0.145199
command,11.441345,1761865682.945646,nan,0.500000,-0.141853
error,11.454145,1761865682.958445,-0.158537,0.500000,-0.141853
command,11.473945,1761865682.978246,nan,0.500000,-0.144252
error,11.486291,1761865682.990592,-0.170732,0.500000,-0.144252
command,11.506739,1761865683.011040,nan,0.500000,-0.153265
error,11.526871,1761865683.031171,-0.180488,0.500000,-0.153265
command,11.539833,1761865683.044133,nan,0.500000,-0.153028
error,11.553664,1761865683.057965,-0.192683,0.500000,-0.153028
command,11.572206,1761865683.076506,nan,0.500000,-0.168108
error,11.596211,1761865683.100511,-0.197561,0.500000,-0.168108
command,11.606095,1761865683.110395,nan,0.500000,-0.151455
error,11.623045,1761865683.127345,-0.200000,0.500000,-0.151455
command,11.638965,1761865683.143265,nan,0.500000,-0.146690
error,11.655166,1761865683.159467,-0.204878,0.500000,-0.146690
command,11.671740,1761865683.176041,nan,0.500000,-0.156730
error,11.695256,1761865683.199556,-0.207317,0.500000,-0.156730
command,11.709082,1761865683.213383,nan,0.500000,-0.151780
error,11.722175,1761865683.226475,-0.207317,0.500000,-0.151780
command,11.736590,1761865683.240890,nan,0.500000,-0.145122
error,11.761817,1761865683.266118,-0.204878,0.500000,-0.145122
command,11.771213,1761865683.275513,nan,0.500000,-0.136825
error,11.788721,1761865683.293021,-0.197561,0.500000,-0.136825
command,11.803325,1761865683.307625,nan,0.500000,-0.118563
error,11.827494,1761865683.331794,-0.195122,0.500000,-0.118563
command,11.837025,1761865683.341326,nan,0.500000,-0.129825
error,11.854815,1761865683.359115,-0.185366,0.500000,-0.129825
command,11.869116,1761865683.373417,nan,0.500000,-0.103502
error,11.887357,1761865683.391657,-0.175610,0.500000,-0.103502
command,11.902055,1761865683.406355,nan,0.500000,-0.096349
error,11.929008,1761865683.433309,-0.165854,0.500000,-0.096349
command,11.937802,1761865683.442102,nan,0.500000,-0.089870
error,11.955066,1761865683.459366,-0.156098,0.500000,-0.089870
command,11.968381,1761865683.472682,nan,0.500000,-0.082348
error,11.986377,1761865683.490678,-0.143902,0.500000,-0.082348
command,12.001607,1761865683.505907,nan,0.500000,-0.067688
error,12.020297,1761865683.524598,-0.136585,0.500000,-0.067688
command,12.033694,1761865683.537994,nan,0.500000,-0.075185
error,12.054292,1761865683.558593,-0.121951,0.500000,-0.075185
command,12.066809,1761865683.571110,nan,0.500000,-0.045598
error,12.096017,1761865683.600317,-0.109756,0.500000,-0.045598
command,12.101800,1761865683.606101,nan,0.500000,-0.043763
error,12.121641,1761865683.625941,-0.100000,0.500000,-0.043763
command,12.132689,1761865683.636989,nan,0.500000,-0.043030
error,12.153409,1761865683.657709,-0.087805,0.500000,-0.043030
command,12.165808,1761865683.670108,nan,0.500000,-0.028474
error,12.193623,1761865683.697923,-0.070732,0.500000,-0.028474
command,12.200392,1761865683.704692,nan,0.500000,-0.003026
error,12.220954,1761865683.725254,-0.056098,0.500000,-0.003026
command,12.232485,1761865683.736785,nan,0.500000,-0.000079
error,12.263402,1761865683.767702,-0.039024,0.500000,-0.000079
command,12.265898,1761865683.770199,nan,0.500000,-0.039268
error,12.287797,1761865683.792098,-0.024390,0.500000,-0.039268
command,12.298527,1761865683.802828,nan,0.500000,0.068703
error,12.319889,1761865683.824189,-0.009756,0.500000,0.068703
command,12.330782,1761865683.835083,nan,0.500000,0.033510
error,12.352858,1761865683.857158,0.007317,0.500000,0.033510
command,12.364135,1761865683.868435,nan,0.500000,0.051273
error,12.386256,1761865683.890556,0.021951,0.500000,0.051273
command,12.397462,1761865683.901762,nan,0.500000,0.054832
error,12.431068,1761865683.935368,0.036585,0.500000,0.054832
command,12.431143,1761865683.935444,nan,0.500000,0.015366
error,12.454901,1761865683.959201,0.053659,0.500000,0.015366
command,12.464610,1761865683.968910,nan,0.400000,0.122204
error,12.486449,1761865683.990749,0.068293,0.400000,0.122204
command,12.496565,1761865684.000865,nan,0.400000,0.088594
error,12.526026,1761865684.030327,0.085366,0.400000,0.088594
command,12.529906,1761865684.034206,nan,0.400000,0.105299
error,12.553168,1761865684.057469,0.097561,0.400000,0.105299
command,12.562898,1761865684.067198,nan,0.400000,0.102023
command,12.595867,1761865684.100167,nan,0.400000,0.068293
error,12.600729,1761865684.105030,0.109756,0.400000,0.068293
error,12.620400,1761865684.124700,0.121951,0.400000,0.068293
command,12.628327,1761865684.132627,nan,0.400000,0.152297
error,12.653857,1761865684.158158,0.134146,0.400000,0.152297
command,12.662046,1761865684.166347,nan,0.400000,0.127229
error,12.692981,1761865684.197281,0.143902,0.400000,0.127229
command,12.695107,1761865684.199407,nan,0.400000,0.093902
error,12.719909,1761865684.224209,0.156098,0.400000,0.093902
command,12.728580,1761865684.232880,nan,0.400000,0.169038
command,12.762734,1761865684.267035,nan,0.400000,0.109268
error,12.762923,1761865684.267223,0.160976,0.400000,0.109268
error,12.787280,1761865684.291580,0.168293,0.400000,0.109268
command,12.794136,1761865684.298436,nan,0.400000,0.151935
command,12.827166,1761865684.331466,nan,0.400000,0.117805
error,12.828094,1761865684.332395,0.170732,0.400000,0.117805
error,12.854366,1761865684.358666,0.175610,0.400000,0.117805
command,12.860541,1761865684.364841,nan,0.400000,0.142764
error,12.886442,1761865684.390742,0.178049,0.400000,0.142764
command,12.894199,1761865684.398499,nan,0.400000,0.131219
command,12.926031,1761865684.430332,nan,0.400000,0.124634
error,12.928768,1761865684.433068,0.178049,0.400000,0.124634
error,12.953180,1761865684.457481,0.178049,0.400000,0.124634
command,12.959352,1761865684.463652,nan,0.400000,0.124634
command,12.992197,1761865684.496497,nan,0.400000,0.124634
error,12.992247,1761865684.496547,0.175610,0.400000,0.124634
error,13.019880,1761865684.524180,0.173171,0.400000,0.124634
command,13.024792,1761865684.529093,nan,0.400000,0.108118
error,13.053609,1761865684.557909,0.168293,0.400000,0.108118
command,13.057860,1761865684.562160,nan,0.400000,0.104361
command,13.091872,1761865684.596173,nan,0.400000,0.117805
error,13.094522,1761865684.598823,0.163415,0.400000,0.117805
error,13.120081,1761865684.624382,0.158537,0.400000,0.117805
command,13.124696,1761865684.628996,nan,0.400000,0.084139
error,13.152732,1761865684.657032,0.151220,0.400000,0.084139
command,13.157217,1761865684.661517,nan,0.400000,0.085927
command,13.190897,1761865684.695198,nan,0.400000,0.105854
error,13.192457,1761865684.696758,0.146341,0.400000,0.105854
error,13.220597,1761865684.724897,0.136585,0.400000,0.105854
command,13.223274,1761865684.727574,nan,0.400000,0.089113
command,13.259377,1761865684.763678,nan,0.400000,0.069105
error,13.268121,1761865684.772421,0.131707,0.400000,0.069105
error,13.287155,1761865684.791455,0.117073,0.400000,0.069105
command,13.289546,1761865684.793847,nan,0.400000,0.079052
error,13.320332,1761865684.824632,0.107317,0.400000,0.079052
command,13.321983,1761865684.826283,nan,0.400000,0.040503
command,13.355546,1761865684.859847,nan,0.400000,0.048958
error,13.359831,1761865684.864131,0.097561,0.400000,0.048958
error,13.388364,1761865684.892665,0.085366,0.400000,0.048958
command,13.388654,1761865684.892954,nan,0.400000,0.041948
command,13.421242,1761865684.925542,nan,0.400000,0.025790
error,13.423140,1761865684.927440,0.080488,0.400000,0.025790
error,13.455346,1761865684.959647,0.073171,0.400000,0.025790
command,13.455473,1761865684.959773,nan,0.400000,0.043050
command,13.486526,1761865684.990826,nan,0.400000,0.031060
error,13.493425,1761865684.997725,0.065854,0.400000,0.031060
error,13.521588,1761865685.025888,0.058537,0.400000,0.031060
command,13.521626,1761865685.025926,nan,0.400000,0.026683
command,13.554807,1761865685.059107,nan,0.400000,0.020720
error,13.560005,1761865685.064306,0.051220,0.400000,0.020720
command,13.585667,1761865685.089967,nan,0.400000,0.015758
error,13.588594,1761865685.092894,0.043902,0.400000,0.015758
command,13.619833,1761865685.124133,nan,0.400000,0.010676
error,13.626534,1761865685.130835,0.036585,0.400000,0.010676
command,13.652128,1761865685.156429,nan,0.400000,0.005828
error,13.654369,1761865685.158669,0.034146,0.400000,0.005828
command,13.685222,1761865685.189522,nan,0.400000,0.017266
error,13.693558,1761865685.197859,0.029268,0.400000,0.017266
command,13.718167,1761865685.222467,nan,0.400000,0.007283
error,13.720777,1761865685.225077,0.024390,0.400000,0.007283
command,13.750872,1761865685.255172,nan,0.400000,0.003739
error,13.755222,1761865685.259523,0.019512,0.400000,0.003739
command,13.786347,1761865685.290647,nan,0.400000,0.000225
error,13.792927,1761865685.297227,0.017073,0.400000,0.000225
command,13.817161,1761865685.321461,nan,0.400000,0.005400
error,13.821035,1761865685.325335,0.014634,0.400000,0.005400
command,13.850790,1761865685.355090,nan,0.400000,0.003557
error,13.860444,1761865685.364744,0.014634,0.400000,0.003557
command,13.882059,1761865685.386359,nan,0.400000,0.010244
error,13.886715,1761865685.391015,0.014634,0.400000,0.010244
command,13.918820,1761865685.423120,nan,0.400000,0.010244
error,13.935453,1761865685.439753,0.014634,0.400000,0.010244
command,13.948934,1761865685.453234,nan,0.400000,0.010244
error,13.954053,1761865685.458354,0.014634,0.400000,0.010244
command,13.981511,1761865685.485811,nan,0.400000,0.010244
error,13.987180,1761865685.491481,0.014634,0.400000,0.010244
command,14.015411,1761865685.519711,nan,0.400000,0.010244
error,14.019642,1761865685.523942,0.019512,0.400000,0.010244
command,14.051551,1761865685.555851,nan,0.300000,0.027077
error,14.060176,1761865685.564476,0.019512,0.300000,0.027077
command,14.081144,1761865685.585444,nan,0.300000,0.013659
error,14.088808,1761865685.593109,0.024390,0.300000,0.013659
command,14.116236,1761865685.620537,nan,0.300000,0.030356
error,14.127678,1761865685.631979,0.024390,0.300000,0.030356
command,14.147029,1761865685.651330,nan,0.300000,0.017073
error,14.153617,1761865685.657918,0.024390,0.300000,0.017073
command,14.180486,1761865685.684787,nan,0.300000,0.017073
error,14.186280,1761865685.690580,0.031707,0.300000,0.017073
command,14.213064,1761865685.717364,nan,0.300000,0.042528
error,14.219969,1761865685.724269,0.034146,0.300000,0.042528
command,14.248453,1761865685.752754,nan,0.300000,0.030429
error,14.261640,1761865685.765940,0.031707,0.300000,0.030429
command,14.279235,1761865685.783535,nan,0.300000,0.015587
error,14.287351,1761865685.791651,0.019512,0.300000,0.015587
command,14.312348,1761865685.816648,nan,0.300000,-0.019831
error,14.319860,1761865685.824161,-0.007317,0.300000,-0.019831
command,14.348237,1761865685.852537,nan,0.300000,-0.077564
error,14.359594,1761865685.863894,-0.048780,0.300000,-0.077564
command,14.377822,1761865685.882122,nan,0.300000,-0.149286
error,14.386380,1761865685.890680,-0.107317,0.300000,-0.149286
command,14.414760,1761865685.919060,nan,0.300000,-0.234555
error,14.433853,1761865685.938153,-0.175610,0.300000,-0.234555
command,14.445247,1761865685.949548,nan,0.300000,-0.305948
error,14.455391,1761865685.959691,-0.256098,0.300000,-0.305948
command,14.477379,1761865685.981679,nan,0.300000,-0.400088
error,14.486770,1761865685.991071,-0.339024,0.300000,-0.400088
command,14.512947,1761865686.017247,nan,0.300000,-0.464275
error,14.526015,1761865686.030315,-0.424390,0.300000,-0.464275
command,14.542416,1761865686.046716,nan,0.300000,-0.533494
error,14.552753,1761865686.057053,-0.512195,0.300000,-0.533494
command,14.578896,1761865686.083196,nan,0.300000,-0.592600
error,14.601557,1761865686.105857,-0.548781,0.300000,-0.592600
command,14.610965,1761865686.115265,nan,0.300000,-0.486016
error,14.620029,1761865686.124329,-0.531707,0.300000,-0.486016
command,14.642027,1761865686.146327,nan,0.300000,-0.326077
error,14.653984,1761865686.158285,-0.441463,0.300000,-0.326077
command,14.677678,1761865686.181978,nan,0.300000,-0.062631
error,14.691727,1761865686.196028,-0.309756,0.300000,-0.062631
command,14.707906,1761865686.212206,nan,0.300000,0.140053
error,14.719120,1761865686.223421,-0.175610,0.300000,0.140053
command,14.743624,1761865686.247925,nan,0.300000,0.246136
error,14.762706,1761865686.267006,-0.053659,0.300000,0.246136
command,14.774239,1761865686.278539,nan,0.300000,0.288032
error,14.786705,1761865686.291005,0.009756,0.300000,0.288032
command,14.806860,1761865686.311161,nan,0.300000,0.181697
error,14.819221,1761865686.323521,0.043902,0.300000,0.181697
command,14.840056,1761865686.344357,nan,0.300000,0.125194
error,14.853898,1761865686.358198,0.024390,0.300000,0.125194
command,14.872888,1761865686.377189,nan,0.300000,-0.035311
error,14.892056,1761865686.396356,-0.048780,0.300000,-0.035311
command,14.905126,1761865686.409426,nan,0.300000,-0.235898
error,14.923385,1761865686.427686,-0.141463,0.300000,-0.235898
command,14.939256,1761865686.443556,nan,0.300000,-0.349754
error,14.952645,1761865686.456946,-0.268293,0.300000,-0.349754
command,14.975675,1761865686.479975,nan,0.300000,-0.532014
error,14.993702,1761865686.498002,-0.421951,0.300000,-0.532014
command,15.005000,1761865686.509300,nan,0.300000,-0.713896
error,15.022240,1761865686.526540,-0.421951,0.300000,-0.713896
command,15.038181,1761865686.542482,nan,0.300000,-0.295366
error,15.053579,1761865686.557880,-0.421951,0.300000,-0.295366
command,15.070277,1761865686.574577,nan,0.300000,-0.295366
error,15.094043,1761865686.598343,-0.421951,0.300000,-0.295366
command,15.105577,1761865686.609877,nan,0.300000,-0.295366
error,15.121411,1761865686.625711,-0.421951,0.300000,-0.295366
command,15.136548,1761865686.640848,nan,0.300000,-0.295366
error,15.159332,1761865686.663632,-0.421951,0.300000,-0.295366
command,15.170086,1761865686.674387,nan,0.300000,-0.295366
error,15.187548,1761865686.691848,-0.421951,0.300000,-0.295366
command,15.202240,1761865686.706540,nan,0.300000,-0.295366
error,15.219546,1761865686.723846,-0.421951,0.300000,-0.295366
command,15.235284,1761865686.739585,nan,0.300000,-0.295366
error,15.263079,1761865686.767379,-0.421951,0.300000,-0.295366
command,15.269719,1761865686.774019,nan,0.300000,-0.295366
error,15.287798,1761865686.792098,-0.421951,0.300000,-0.295366
command,15.300733,1761865686.805034,nan,0.300000,-0.295366
error,15.319074,1761865686.823375,-0.421951,0.300000,-0.295366
command,15.333853,1761865686.838153,nan,0.300000,-0.295366
error,15.352138,1761865686.856438,-0.509756,0.300000,-0.295366
command,15.366930,1761865686.871230,nan,0.300000,-0.595764
error,15.385406,1761865686.889706,-0.421951,0.300000,-0.595764
command,15.399950,1761865686.904251,nan,0.300000,-0.056734
error,15.429275,1761865686.933576,-0.341463,0.300000,-0.056734
command,15.433897,1761865686.938197,nan,0.300000,-0.020104
error,15.454253,1761865686.958554,-0.212195,0.300000,-0.020104
command,15.466111,1761865686.970411,nan,0.300000,0.203535
error,15.493024,1761865686.997324,-0.136585,0.300000,0.203535
command,15.501229,1761865687.005529,nan,0.300000,0.109735
error,15.519914,1761865687.024214,-0.102439,0.300000,0.109735
command,15.532280,1761865687.036580,nan,0.300000,0.021706
error,15.559382,1761865687.063683,-0.124390,0.300000,0.021706
